chr	start	end	eigen	domain
chr9	126037721	126137720	-0.686676663626709	open
chr9	126137721	126237720	-0.498449856778092	open
chr9	126237721	126337720	-0.515977471522324	open
chr9	126337721	126437720	-0.602007332748618	open
chr9	126437721	126537720	-0.637362423795388	open
chr9	126537721	126637720	-0.765902043334666	open
chr9	126637721	126737720	-0.923820027851832	open
chr9	126737721	126837720	-1.09756937326015	open
chr9	126837721	126937720	-1.27194352613429	open
chr9	126937721	127037720	-1.36265036248609	open
chr9	127037721	127137720	-1.3620988436776	open
chr9	127137721	127237720	-1.33178405270669	open
chr9	127237721	127337720	-1.35073194873899	open
chr9	127337721	127437720	-1.34853477875	open
chr9	127437721	127537720	-1.33857894466949	open
chr9	127537721	127637720	-1.32836280228461	open
chr9	127637721	127737720	-1.31420531970507	open
chr9	127737721	127837720	-1.32416351176631	open
chr9	127837721	127937720	-1.37845069944307	open
chr9	127937721	128037720	-1.46273752684102	open
chr9	128037721	128137720	-1.48422229118578	open
chr9	128137721	128237720	-1.49521447184262	open
chr9	128237721	128337720	-1.45839419732941	open
chr9	128337721	128437720	-1.38791558516504	open
chr9	128437721	128537720	-1.34702178989626	open
chr9	128537721	128637720	-1.34428051886345	open
chr9	128637721	128737720	-1.34051008154864	open
chr9	128737721	128837720	-1.32545662228896	open
chr9	128837721	128937720	-1.34816301030907	open
chr9	128937721	129037720	-1.35260118656352	open
chr9	129037721	129137720	-1.33613417436967	open
chr9	129137721	129237720	-1.32033971994174	open
chr9	129237721	129337720	-1.27635786686551	open
chr9	129337721	129437720	-1.22342085685201	open
chr9	129437721	129537720	-1.21383407793113	open
chr9	129537721	129637720	-1.2091012115726	open
chr9	129637721	129737720	-1.23812349929975	open
chr9	129737721	129837720	-1.29086297494157	open
chr9	129837721	129937720	-1.36096482998117	open
chr9	129937721	130037720	-1.38172515529361	open
chr9	130037721	130137720	-1.33888217383965	open
chr9	130137721	130237720	-1.24775970475206	open
chr9	130424613	130524612	-1.05976425111819	open
chr9	130524613	130624612	-1.10133643748577	open
chr9	130624613	130724612	-1.19259511537463	open
chr9	130724613	130824612	-1.25195813285404	open
chr9	130824613	130924612	-1.2343613038707	open
chr9	130924613	131024612	-1.21561759495821	open
chr9	131024613	131124612	-1.19242963328741	open
chr9	131124613	131224612	-1.24072459145306	open
chr9	131224613	131324612	-1.29249110254427	open
chr9	131324613	131424612	-1.33340527878694	open
chr9	131424613	131524612	-1.30615024293037	open
chr9	131524613	131624612	-1.30857172684685	open
chr9	131624613	131724612	-1.24482702943551	open
chr9	131724613	131824612	-1.14248370402963	open
chr9	131824613	131924612	-1.11313796899807	open
chr9	131924613	132024612	-1.02162320697184	open
chr9	132024613	132124612	-1.0077103205885	open
chr9	132124613	132224612	-1.12673936681888	open
chr9	132224613	132324612	-1.24377270911024	open
chr9	132324613	132424612	-1.23523735005548	open
chr9	132424613	132524612	-1.24679871150112	open
chr9	132524613	132624612	-1.23358076585498	open
chr9	132624613	132724612	-1.14016731602814	open
chr9	132724613	132824612	-1.19642347541974	open
chr9	132824613	132924612	-1.28098897440852	open
chr9	132924613	133024612	-1.3053806413691	open
chr9	133024613	133124612	-1.3521387208382	open
chr9	133124613	133224612	-1.32369909871232	open
chr9	133224613	133333163	-1.34843064005037	open
chr9	133333164	133434879	-1.30349646458614	open
chr9	133434880	133534877	-1.2171250689453	open
chr9	133534878	133634877	-1.193068367945	open
chr9	133634878	133734877	-1.13464349455202	open
chr9	133734878	133834877	-1.17308607496137	open
chr9	133834878	133934877	-1.28697323220633	open
chr9	133934878	134034877	-1.36362030566111	open
chr9	134034878	134134877	-1.37486653063442	open
chr9	134208154	134308153	-1.24766684440946	open
chr9	134308154	134408153	-1.18526763048127	open
chr9	134408154	134508153	-1.06466718064585	open
chr9	134508154	134608153	-0.988512802959946	open
chr9	134608154	134708153	-0.839742193604635	open
chr9	134708154	134808153	-0.77492273595324	open
chr9	134808154	134908153	-0.75218734169828	open
chr9	134908154	135008153	-0.723132003211448	open
chr9	135008154	135108153	-0.671052690080367	open
chr9	135108154	135208153	-0.592984024125752	open
chr9	135208154	135308153	-0.568373776818938	open
chr9	135308154	135408153	-0.67506359271538	open
chr9	135408154	135508153	-0.753145651797468	open
chr9	135508154	135608153	-0.810917048120496	open
chr9	135608154	135708153	-0.896636242824671	open
chr9	135708154	135808153	-0.977366018901723	open
chr9	135808154	135908153	-1.11450080868241	open
chr9	135908154	136008153	-1.24409748970235	open
chr9	136008154	136108153	-1.32513137038022	open
chr9	136108154	136208153	-1.34928415253867	open
chr9	136405548	136505547	-1.43763898936094	open
chr9	136505548	136605547	-1.4253331163085	open
chr9	136605548	136705547	-1.41285992989789	open
chr9	136705548	136805547	-1.42081364255351	open
chr9	136805548	136905547	-1.40067364552648	open
chr9	136905548	137005547	-1.39961044028323	open
chr9	137005548	137105547	-1.3965329192857	open
chr9	137105548	137205547	-1.38244142795632	open
chr9	137205548	137305547	-1.35817631218618	open
chr9	137305548	137405547	-1.36708783542424	open
chr9	137405548	137505547	-1.37009894296315	open
chr9	137505548	137605547	-1.38244865871165	open
chr9	137605548	137705547	-1.3977029646109	open
chr9	137705548	137805547	-1.29971628300538	open
chr9	137805548	137905547	-1.13126722979866	open
chr9	137905548	138005547	-0.963192592329642	open
chr9	138005548	138105547	-0.793627415180011	open
chr9	138105548	138209549	-0.680464112437869	open
chr10	54060	154059	-0.171822554401943	open
chr10	154060	254059	-0.418970023451676	open
chr10	254060	354059	-0.293184572333743	open
chr10	354060	454059	-0.285098796476262	open
chr10	454060	554059	-0.0670449433456235	open
chr10	554060	654059	0.0736903028733114	closed
chr10	654060	754059	-0.161287377424143	open
chr10	754060	854059	-0.561427529628238	open
chr10	854060	954059	-1.07791063621595	open
chr10	954060	1054059	-1.30957138106337	open
chr10	1054060	1154059	-0.943097877627925	open
chr10	1154060	1257948	-0.352329934495291	open
chr10	1257949	1357804	0.183362326792412	closed
chr10	1357805	1457804	0.386342104147008	closed
chr10	1457805	1557804	0.267281590487823	closed
chr10	1557805	1657805	0.0793644458163814	closed
chr10	1657806	1757805	0.221166241755144	closed
chr10	1757806	1857805	0.447406347826715	closed
chr10	1857806	1957805	0.696975085636489	closed
chr10	1957806	2057805	0.999708372115398	closed
chr10	2057806	2157805	1.13602898181737	closed
chr10	2157806	2257805	1.23110524924319	closed
chr10	2257806	2357805	1.27611798510524	closed
chr10	2357806	2457805	1.34435181495516	closed
chr10	2457806	2557807	1.29841300052431	closed
chr10	2557808	2657807	1.23255314955668	closed
chr10	2657808	2757807	1.0979666005934	closed
chr10	2757808	2857807	0.854091613903717	closed
chr10	2857808	2957807	0.566691426480149	closed
chr10	2957808	3057807	0.0818393133995782	closed
chr10	3057808	3157807	-0.205108022147501	open
chr10	3157808	3257807	-0.23431999679652	open
chr10	3257808	3357807	-0.191728033260051	open
chr10	3357808	3457807	0.000295337143120421	closed
chr10	3457808	3557807	0.0435381833731117	closed
chr10	3557808	3657807	-0.139438598973796	open
chr10	3657808	3757807	-0.532744168204015	open
chr10	3757808	3857807	-0.803114849572282	open
chr10	3857808	3957807	-0.893601697351728	open
chr10	3957808	4057807	-0.86879246641192	open
chr10	4057808	4157807	-0.530621240437601	open
chr10	4157808	4257807	-0.199745165455272	open
chr10	4257808	4357807	0.0387947648037615	closed
chr10	4357808	4457807	0.253182461095024	closed
chr10	4457808	4557807	0.343819697167609	closed
chr10	4557808	4657807	0.404297084209233	closed
chr10	4657808	4757807	0.399224450751043	closed
chr10	4757808	4857807	0.465981734219808	closed
chr10	4857808	4957807	0.628372574824778	closed
chr10	4957808	5057807	0.777973890575846	closed
chr10	5057808	5157798	0.926540518894816	closed
chr10	5157799	5258036	0.906485518887918	closed
chr10	5258037	5358036	0.585997133442168	closed
chr10	5358037	5458036	0.279155027136375	closed
chr10	5458037	5558036	-0.134736266108806	open
chr10	5558037	5658036	-0.734408712506248	open
chr10	5658037	5758036	-1.1914506486268	open
chr10	5758037	5858036	-1.61138414020175	open
chr10	5858037	5958036	-1.86557198141763	open
chr10	5958037	6058036	-1.87610757692907	open
chr10	6058037	6158036	-1.68455856604778	open
chr10	6158037	6258036	-1.5426931802203	open
chr10	6258037	6358037	-1.31428229265231	open
chr10	6358038	6458037	-0.963546107944356	open
chr10	6458038	6558037	-0.654122597632569	open
chr10	6558038	6658037	-0.336434402833622	open
chr10	6658038	6758037	-0.159483361341791	open
chr10	6758038	6858037	-0.142813854634578	open
chr10	6858038	6958037	-0.123820252075143	open
chr10	6958038	7058037	-0.152978090774863	open
chr10	7058038	7158037	-0.315377268878556	open
chr10	7158038	7258037	-0.519311113296177	open
chr10	7258038	7358037	-0.823427757877238	open
chr10	7358038	7458037	-1.0319399897551	open
chr10	7458038	7558037	-0.862469970956028	open
chr10	7558038	7658036	-0.650325192887946	open
chr10	7658037	7758036	-0.510084118146521	open
chr10	7758037	7858036	-0.299116709048968	open
chr10	7858037	7958036	-0.332201926204148	open
chr10	7958037	8058036	-0.266731057316739	open
chr10	8058037	8158036	0.0251216431771124	closed
chr10	8158037	8258036	0.181179962914556	closed
chr10	8258037	8358036	0.341691556832461	closed
chr10	8358037	8458036	0.496869202278901	closed
chr10	8458037	8558036	0.574362062214904	closed
chr10	8558037	8658036	0.668245545635234	closed
chr10	8658037	8758036	0.778253321244597	closed
chr10	8758037	8858036	0.839325886941374	closed
chr10	8858037	8958036	0.864921326748586	closed
chr10	8958037	9058036	0.842992536925687	closed
chr10	9058037	9158036	0.720862398667308	closed
chr10	9158037	9258036	0.579182018373472	closed
chr10	9258037	9358036	0.542503056097412	closed
chr10	9358037	9458036	0.549580463396153	closed
chr10	9458037	9558036	0.621893279895806	closed
chr10	9558037	9658036	0.758531783167984	closed
chr10	9658037	9758036	0.8045206182435	closed
chr10	9758037	9858036	0.858879078059622	closed
chr10	9858037	9958036	0.940396513578988	closed
chr10	9958037	10058036	0.983750477760675	closed
chr10	10058037	10158036	0.964727195663328	closed
chr10	10158037	10258036	0.943218304355114	closed
chr10	10258037	10358036	0.902956616160884	closed
chr10	10358037	10458036	0.846838278029785	closed
chr10	10458037	10558036	0.830714578302802	closed
chr10	10558037	10658036	0.793331047207164	closed
chr10	10658037	10758036	0.756307054181057	closed
chr10	10758037	10858036	0.72294503792725	closed
chr10	10858037	10958036	0.61165227397806	closed
chr10	10958037	11058036	0.345391638919158	closed
chr10	11058037	11158036	-0.10932672813106	open
chr10	11158037	11258036	-0.385447980679203	open
chr10	11258037	11358000	-0.572037570597471	open
chr10	11358001	11458000	-0.820783045975312	open
chr10	11458001	11558000	-0.961678170075603	open
chr10	11558001	11658000	-1.22997195103543	open
chr10	11658001	11758000	-1.37345046096685	open
chr10	11758001	11858000	-1.37987780941799	open
chr10	11858001	11958000	-1.45090135128733	open
chr10	11958001	12058000	-1.58741189486769	open
chr10	12058001	12158000	-1.77166179001635	open
chr10	12158001	12258000	-1.86225226554855	open
chr10	12258001	12358000	-1.80298372155601	open
chr10	12358001	12458000	-1.65718882924551	open
chr10	12458001	12558000	-1.60366506450564	open
chr10	12558001	12658000	-1.50493744357063	open
chr10	12658001	12758000	-1.29194670327333	open
chr10	12758001	12857999	-1.04814674812575	open
chr10	12858000	12957999	-0.774968073678003	open
chr10	12958000	13057999	-0.769077559967122	open
chr10	13058000	13157999	-0.862329713527304	open
chr10	13158000	13257999	-1.08188890830707	open
chr10	13258000	13357999	-1.18304206486046	open
chr10	13358000	13457999	-1.02398008365027	open
chr10	13458000	13557999	-1.0018270352405	open
chr10	13558000	13657999	-1.02974237785359	open
chr10	13658000	13757999	-1.09522963224222	open
chr10	13758000	13857999	-1.15663687538789	open
chr10	13858000	13957999	-1.0904756483463	open
chr10	13958000	14058000	-0.812406716743781	open
chr10	14058001	14158000	-0.640695009667071	open
chr10	14158001	14258000	-0.460240793339982	open
chr10	14258001	14358000	-0.362085844299285	open
chr10	14358001	14458000	-0.525107843385179	open
chr10	14458001	14558000	-0.846048479280264	open
chr10	14558001	14658000	-1.15249643535018	open
chr10	14658001	14758000	-1.35905319259977	open
chr10	14758001	14858000	-1.55537022087106	open
chr10	14858001	14958000	-1.38690354535686	open
chr10	14958001	15058000	-1.34484422504783	open
chr10	15058001	15158000	-1.08645656982895	open
chr10	15158001	15258000	-0.527101427655898	open
chr10	15258001	15358000	-0.13245975933782	open
chr10	15358001	15458000	0.400232489320688	closed
chr10	15458001	15558000	0.692873778530273	closed
chr10	15558001	15658000	0.75389646339196	closed
chr10	15658001	15758000	0.56418172309869	closed
chr10	15758001	15858000	0.439466056676522	closed
chr10	15858001	15958000	0.450128194857923	closed
chr10	15958001	16058000	0.473411777476373	closed
chr10	16058001	16158000	0.715667426946275	closed
chr10	16158001	16258000	0.80543346618243	closed
chr10	16258001	16358000	0.614880313228457	closed
chr10	16358001	16458000	0.395752752325649	closed
chr10	16458001	16558000	0.159321310679815	closed
chr10	16558001	16658000	-0.0416505340123174	open
chr10	16658001	16758000	-0.188934919271403	open
chr10	16758001	16858000	-0.0720226744914514	open
chr10	16858001	16958000	0.0542808531960268	closed
chr10	16958001	17058000	0.144654690664076	closed
chr10	17058001	17158000	0.160002620310171	closed
chr10	17158001	17258000	0.175471352791785	closed
chr10	17258001	17358000	0.16263344064716	closed
chr10	17358001	17458000	0.0645448700404868	closed
chr10	17458001	17558000	0.0439618997731568	closed
chr10	17558001	17658000	-0.281872766302891	open
chr10	17658001	17758000	-0.276131917431001	open
chr10	17911071	18011070	-0.140190360208258	open
chr10	18011071	18111070	0.100771754342446	closed
chr10	18111071	18211070	0.362951245092736	closed
chr10	18211071	18311070	0.247769749971081	closed
chr10	18311071	18411070	0.0597242430114683	closed
chr10	18411071	18511070	-0.11606094198188	open
chr10	18511071	18611070	-0.232144528350992	open
chr10	18611071	18711070	0.00788305360452315	closed
chr10	18711071	18811070	0.300488265978851	closed
chr10	18811071	18911070	0.586052410892647	closed
chr10	18911071	19011070	0.884807050634797	closed
chr10	19011071	19111070	0.903788938686053	closed
chr10	19111071	19211070	0.901653148859316	closed
chr10	19211071	19311070	0.880495202391455	closed
chr10	19311071	19411070	0.865233228411151	closed
chr10	19411071	19511070	0.849262261979654	closed
chr10	19511071	19611070	0.819963907942246	closed
chr10	19611071	19711070	0.749316645934396	closed
chr10	19711071	19811070	0.560880323462949	closed
chr10	19811071	19911070	0.322773159896313	closed
chr10	19911071	20011070	0.186829382633231	closed
chr10	20011071	20111070	0.147422480323402	closed
chr10	20111071	20211070	0.267704533906011	closed
chr10	20211071	20311070	0.477225484751467	closed
chr10	20311071	20411070	0.618673999278752	closed
chr10	20411071	20511070	0.729063552302855	closed
chr10	20511071	20611070	0.813309077380922	closed
chr10	20611071	20711070	0.822818132327095	closed
chr10	20711071	20811070	0.707575549024205	closed
chr10	20811071	20911070	0.51648973759159	closed
chr10	20911071	21011070	0.369017900088397	closed
chr10	21011071	21111070	0.318331273429499	closed
chr10	21111071	21211070	0.257940775917487	closed
chr10	21211071	21311070	0.202494072366439	closed
chr10	21311071	21411070	0.0506786786153204	closed
chr10	21411071	21511070	-0.431997631088005	open
chr10	21511071	21611070	-0.78616715403191	open
chr10	21611071	21711070	-1.00815557193546	open
chr10	21711071	21811070	-1.16802700775578	open
chr10	21811071	21911070	-1.05364682055979	open
chr10	21911071	22011070	-0.733750460155801	open
chr10	22011071	22111070	-0.480714566608926	open
chr10	22111071	22211070	-0.389854519225841	open
chr10	22211071	22311070	-0.427989339868285	open
chr10	22311071	22411070	-0.607859856100494	open
chr10	22411071	22511070	-0.810208296651207	open
chr10	22511071	22611070	-1.00965334488908	open
chr10	22611071	22711070	-0.939107030520867	open
chr10	22711071	22811070	-0.815151363482266	open
chr10	22811071	22911070	-0.721509819117489	open
chr10	22911071	23011070	-0.434090773498234	open
chr10	23011071	23111070	-0.178437397994134	open
chr10	23111071	23211070	0.0124743800062457	closed
chr10	23211071	23311070	0.11385171631421	closed
chr10	23311071	23411070	0.181154114095577	closed
chr10	23411071	23511070	0.27044010284543	closed
chr10	23511071	23611070	0.308925458253297	closed
chr10	23611071	23711070	0.530796885196792	closed
chr10	23711071	23811070	0.742674512431351	closed
chr10	23811071	23911070	0.758136466074666	closed
chr10	23911071	24011070	0.783532349420539	closed
chr10	24011071	24111070	0.678257524478254	closed
chr10	24111071	24211070	0.424235628709034	closed
chr10	24211071	24311070	0.217396375507754	closed
chr10	24311071	24411070	-0.0156825256120853	open
chr10	24411071	24511070	-0.157068328957946	open
chr10	24511071	24611070	-0.332296465186846	open
chr10	24611071	24711070	-0.393267909014689	open
chr10	24711071	24811070	-0.514971821019921	open
chr10	24811071	24911070	-0.662407004393635	open
chr10	24911071	25011070	-0.462172672728951	open
chr10	25011071	25111070	-0.17521447524958	open
chr10	25111071	25211070	0.232437643533968	closed
chr10	25211071	25311070	0.716479866769149	closed
chr10	25311071	25411070	1.02464336298765	closed
chr10	25411071	25511070	1.1375326233993	closed
chr10	25511071	25611070	1.1670600349769	closed
chr10	25611071	25711070	1.06490943329787	closed
chr10	25711071	25811070	0.94002442092894	closed
chr10	25811071	25911070	0.831823267202161	closed
chr10	25911071	26011070	0.776770504822248	closed
chr10	26011071	26111070	0.756692799644272	closed
chr10	26111071	26211070	0.663783988724379	closed
chr10	26211071	26311070	0.280948677310041	closed
chr10	26311071	26411070	-0.273702836431092	open
chr10	26411071	26511070	-0.669668810829641	open
chr10	26511071	26611070	-0.901790119822756	open
chr10	26611071	26711070	-1.09139991018289	open
chr10	26711071	26811070	-1.0741573491679	open
chr10	26811071	26911070	-1.06740681322828	open
chr10	26911071	27011070	-1.21848773932738	open
chr10	27011071	27111070	-1.21707641663857	open
chr10	27111071	27211070	-1.15477918463305	open
chr10	27211071	27311070	-1.04542336113259	open
chr10	27311071	27411070	-0.78691945667933	open
chr10	27411071	27511070	-0.432389112509924	open
chr10	27511071	27611070	-0.0941717509947864	open
chr10	27611071	27711070	0.133027851206108	closed
chr10	27711071	27811070	0.360486200622327	closed
chr10	27811071	27911070	0.580151575336854	closed
chr10	27911071	28011070	0.676383561907054	closed
chr10	28011071	28111070	0.660617642957393	closed
chr10	28111071	28211070	0.510629263998795	closed
chr10	28211071	28311070	0.32431631723605	closed
chr10	28311071	28411070	0.19350317968544	closed
chr10	28411071	28511070	-0.161564539763076	open
chr10	28511071	28611070	-0.167394216733132	open
chr10	28611071	28711070	0.0431355504142402	closed
chr10	28711071	28811070	0.233354745326115	closed
chr10	28811071	28911070	0.685146686414009	closed
chr10	28911071	29011070	0.855226283749858	closed
chr10	29011071	29111070	0.842960598206956	closed
chr10	29111071	29211070	0.766165654445771	closed
chr10	29211071	29311070	0.636709727900614	closed
chr10	29311071	29411070	0.442848394112089	closed
chr10	29411071	29511070	0.296697791528632	closed
chr10	29511071	29611070	0.200666425491718	closed
chr10	29611071	29711070	0.224398361566529	closed
chr10	29711071	29811070	0.37543985637211	closed
chr10	29811071	29911070	0.39572998620972	closed
chr10	29911071	30011070	0.35080771219791	closed
chr10	30011071	30111070	0.268056102057007	closed
chr10	30111071	30211070	0.0178704102910227	closed
chr10	30211071	30311070	-0.349544782494524	open
chr10	30311071	30411070	-0.817462591736065	open
chr10	30411071	30511070	-1.1772920134702	open
chr10	30511071	30611070	-1.35803068931406	open
chr10	30611071	30711070	-1.35014722196424	open
chr10	30711071	30811070	-1.10534413803687	open
chr10	30811071	30911070	-1.02250285171414	open
chr10	30911071	31011070	-1.01147571936293	open
chr10	31011071	31111070	-0.924380342600069	open
chr10	31111071	31211070	-0.921089587382638	open
chr10	31211071	31311070	-1.0456765931777	open
chr10	31311071	31411070	-1.06027270589903	open
chr10	31411071	31511071	-1.07124522295287	open
chr10	31511072	31611071	-1.07774855246375	open
chr10	31611072	31711071	-0.957175498392852	open
chr10	31711072	31811071	-0.994804445540512	open
chr10	31811072	31911071	-1.08970336808508	open
chr10	31911072	32011071	-1.12106076197393	open
chr10	32011072	32111071	-1.01307249636051	open
chr10	32111072	32211071	-0.950179232227622	open
chr10	32211072	32311071	-0.932834076126457	open
chr10	32311072	32411071	-0.782472955657223	open
chr10	32411072	32511071	-0.573766181326523	open
chr10	32511072	32611071	-0.211478508475089	open
chr10	32611072	32711071	0.177784956187815	closed
chr10	32711072	32811071	0.301773826264605	closed
chr10	32811072	32911071	0.136983315439149	closed
chr10	32911072	33011071	0.0717003240914166	closed
chr10	33011072	33111071	0.0710705104068395	closed
chr10	33111072	33211071	0.161003245076788	closed
chr10	33211072	33311071	0.377225562003284	closed
chr10	33311072	33411071	0.434219610778149	closed
chr10	33411072	33511071	0.443725126699132	closed
chr10	33511072	33611071	0.394092711229549	closed
chr10	33611072	33711071	0.324730338903594	closed
chr10	33711072	33811071	0.325448899112859	closed
chr10	33811072	33911071	0.346760513642205	closed
chr10	33911072	34011071	0.379069454939107	closed
chr10	34011072	34111071	0.379009241929042	closed
chr10	34111072	34211071	0.297338464368891	closed
chr10	34211072	34311071	0.130967149772729	closed
chr10	34311072	34411071	-0.0284071162280468	open
chr10	34411072	34511071	-0.147109356498067	open
chr10	34511072	34611071	-0.234914420419218	open
chr10	34611072	34711071	-0.280702124939959	open
chr10	34711072	34811071	-0.246728667812166	open
chr10	34811072	34911071	-0.198432647281292	open
chr10	34911072	35011071	-0.310457868812857	open
chr10	35011072	35111071	-0.526257170319308	open
chr10	35111072	35211071	-0.61518062839579	open
chr10	35211072	35311071	-0.770726571926482	open
chr10	35311072	35411071	-0.700908999721222	open
chr10	35411072	35511071	-0.398672333813757	open
chr10	35511072	35611071	-0.177102050795041	open
chr10	35611072	35711071	0.165965031640316	closed
chr10	35711072	35811071	0.422374170882665	closed
chr10	35811072	35911071	0.57377897998054	closed
chr10	35911072	36011071	0.615463191527566	closed
chr10	36011072	36111071	0.629991143154827	closed
chr10	36111072	36211071	0.663593119810232	closed
chr10	36211072	36311071	0.707767936036006	closed
chr10	36311072	36411071	0.753198528602219	closed
chr10	36411072	36511071	0.758140763422153	closed
chr10	36511072	36611071	0.762605696398822	closed
chr10	36611072	36711071	0.731465081536096	closed
chr10	36711072	36811071	0.655266689046532	closed
chr10	36811072	36911071	0.645135890750721	closed
chr10	36911072	37011071	0.624207526298255	closed
chr10	37011072	37111071	0.613621597408928	closed
chr10	37111072	37211071	0.66448647061802	closed
chr10	37211072	37311071	0.664386214505801	closed
chr10	37311072	37411071	0.65419372177721	closed
chr10	37411072	37511071	0.655592934520884	closed
chr10	37511072	37611071	0.607334942530775	closed
chr10	37611072	37711071	0.527364001820217	closed
chr10	37711072	37811071	0.359721064335889	closed
chr10	37811072	37911071	0.176397117397028	closed
chr10	37911072	38011071	-0.0549309753629408	open
chr10	38011072	38111071	-0.0713090357128644	open
chr10	38111072	38211071	0.0886730843662546	closed
chr10	38211072	38311071	0.141167843760514	closed
chr10	38311072	38411071	0.349953591584937	closed
chr10	41740209	41840208	0.89773885703079	closed
chr10	42104552	42204551	1.24728069450287	closed
chr10	42304552	42404551	1.47804233214031	closed
chr10	42404552	42504551	1.23427883162365	closed
chr10	42504552	42604551	0.99608933195568	closed
chr10	42604552	42704551	0.770866809513422	closed
chr10	42704552	42804551	0.63917176644746	closed
chr10	42804552	42904551	0.839055186090977	closed
chr10	42904552	43004551	0.930332340108699	closed
chr10	43004552	43104551	0.7012223916296	closed
chr10	43104552	43204551	0.575877653870483	closed
chr10	43204552	43304551	0.160893312516529	closed
chr10	43304552	43404551	-0.25170944491469	open
chr10	43404552	43504551	-0.0784800563543434	open
chr10	43504552	43604551	-0.14110016472154	open
chr10	43604552	43704551	0.116096046318174	closed
chr10	43704552	43804551	0.406687435513555	closed
chr10	43804552	43904551	0.351275185065624	closed
chr10	43904552	44004551	0.381345026560309	closed
chr10	44004552	44104551	0.344608859215271	closed
chr10	44104552	44204551	0.217830208727924	closed
chr10	44204552	44304551	0.254685576401008	closed
chr10	44304552	44404551	0.474837695963971	closed
chr10	44404552	44504551	0.634642513813648	closed
chr10	44504552	44604551	0.915182122925796	closed
chr10	44604552	44704551	1.04974740768856	closed
chr10	44704552	44804551	0.90496692492689	closed
chr10	44804552	44904551	0.40789706907988	closed
chr10	44904552	45004551	0.187267408095689	closed
chr10	45004552	45104551	0.060206942160356	closed
chr10	45104552	45204551	-0.172043307361578	open
chr10	45204552	45304551	-0.202770067006844	open
chr10	45304552	45404551	-0.59115902429905	open
chr10	45404552	45504551	-0.998276830096817	open
chr10	45504552	45604551	-1.28250240437416	open
chr10	45604552	45704551	-1.01075824039873	open
chr10	46549617	46649616	-0.514535648137085	open
chr10	46350779	46449761	0.306410935614507	closed
chr10	46228764	46328763	0.220488395863757	closed
chr10	47339362	47439361	0.223750040288447	closed
chr10	47239362	47339361	0.394971088711652	closed
chr10	47139362	47239361	0.5712384586044	closed
chr10	47039362	47139361	0.264311457811979	closed
chr10	48091957	48191956	-0.170517395783924	open
chr10	48191957	48291956	-0.717751994401562	open
chr10	48291957	48391956	-1.07801758924983	open
chr10	48391957	48491956	-1.13291748980679	open
chr10	48491957	48591954	-1.1919948127085	open
chr10	48591955	48691954	-1.2175390901398	open
chr10	48691955	48791954	-1.33391990802997	open
chr10	48791955	48891954	-1.27814056916147	open
chr10	48891955	48991954	-1.03229889005572	open
chr10	48991955	49091954	-0.84424821035283	open
chr10	49091955	49191954	-0.660402393070902	open
chr10	49191955	49291954	-0.590872794196623	open
chr10	49291955	49391953	-0.590743515960986	open
chr10	49391954	49491953	-0.594019953057441	open
chr10	49491954	49591953	-0.432880544481467	open
chr10	49591954	49691953	-0.333907996003648	open
chr10	49691954	49791953	-0.356703475463286	open
chr10	49791954	49891953	-0.242948988755807	open
chr10	45995822	46095821	-0.697128639917791	open
chr10	50040240	50140239	-0.935126609949429	open
chr10	50240240	50340239	-1.09131158638157	open
chr10	50340240	50440239	-1.24012754324514	open
chr10	50440240	50540239	-1.23655298570418	open
chr10	50540240	50640239	-1.10483458876736	open
chr10	50640240	50740239	-0.545868208731041	open
chr10	50740240	50840239	0.0960300507830131	closed
chr10	50840240	50940239	0.644093593202622	closed
chr10	50940240	51040239	1.04934192973101	closed
chr10	51040240	51140239	1.18592612375241	closed
chr10	51140240	51240239	1.2427145046635	closed
chr10	51240240	51340239	1.21611480079786	closed
chr10	51340240	51440239	1.16336971692895	closed
chr10	51440240	51540239	1.05309436297653	closed
chr10	51540240	51640239	0.880763318215217	closed
chr10	51640240	51740239	0.846467547596535	closed
chr10	51740240	51840239	0.81042938701358	closed
chr10	51840240	51940239	0.814676477981962	closed
chr10	51940240	52040239	0.951024367118175	closed
chr10	52040240	52140239	0.973820658586167	closed
chr10	52140240	52240239	1.01666429402956	closed
chr10	52240240	52340239	1.10783315015153	closed
chr10	52340240	52440239	1.12579987821065	closed
chr10	52440240	52540239	1.20806287283966	closed
chr10	52540240	52640239	1.22104582106275	closed
chr10	52640240	52740239	1.13419674766527	closed
chr10	52740240	52840239	0.960014393426662	closed
chr10	52840240	52940239	0.605710131310301	closed
chr10	52940240	53040239	0.365192116193437	closed
chr10	53040240	53140239	0.240895717902898	closed
chr10	53140240	53240239	0.289874047144563	closed
chr10	53240240	53340239	0.532800992584744	closed
chr10	53340240	53440239	0.719570440604111	closed
chr10	53440240	53540239	0.814571621602672	closed
chr10	53540240	53640239	0.86268895340777	closed
chr10	53640240	53740239	0.873222216410231	closed
chr10	53740240	53840239	0.881764667653384	closed
chr10	53840240	53940239	0.920059095183415	closed
chr10	53940240	54040239	0.928064046255029	closed
chr10	54040240	54140239	0.938666360260596	closed
chr10	54140240	54240239	0.985488471752539	closed
chr10	54240240	54340239	0.968945885261387	closed
chr10	54340240	54440239	0.968931405109314	closed
chr10	54440240	54540239	0.974229865090047	closed
chr10	54540240	54640239	0.944912169543684	closed
chr10	54640240	54740239	0.959734296327039	closed
